日期	場次	班次	長度	分數範圍	場地	賽道	名次	馬號	馬名	騎師	練馬師	實際負磅	排位體重	檔位	頭馬距離	沿途走位	完成時間	獨贏賠率	熱門	投注	皇牌	配備	地點	度地儀	P賠率	P賠率2	P賠率3	Queue賠率	PQ賠率	PQ賠率2	PQ賠率3
2018/9/22	2	第五班	1200米	(40-0)	好地	全天候跑道	4	1	大收成(T073)	潘明輝	何良	128	1099	2	1-3/4	11 11 4	1.10.04	10	-	-	+ 1	V	沙田	2.71							
2018/9/22	2	第五班	1200米	(40-0)	好地	全天候跑道	5	8	踏雪名駒(S409)	潘頓	蘇偉賢	125	1080	12	3-3/4	1 1 5	1.10.32	7.6	-	-	+ 1	B/TT	沙田	2.71							
2018/9/22	2	第五班	1200米	(40-0)	好地	全天候跑道	6	5	生力軍(A384)	郭能	姚本輝	129	988	6	4-1/2	4 3 6	1.10.44	5.7	1st Hot	-	+ 1	B	沙田	2.71							
2018/9/22	2	第五班	1200米	(40-0)	好地	全天候跑道	7	10	海明珠(B142)	沈拿	約翰摩亞	123	1035	9	5-1/4	8 8 7	1.10.56	10	-	W P Big(PQ)	* 1	 	沙田	2.71							
2018/9/22	2	第五班	1200米	(40-0)	好地	全天候跑道	8	7	駕迅(T063)	梁家俊	徐雨石	127	1206	10	5-1/2	5 7 8	1.10.59	7.8	-	Big(PQ)	+ 1	PC-	沙田	2.71							
2018/9/22	2	第五班	1200米	(40-0)	好地	全天候跑道	9	11	帝聖寶貝(A059)	巫顯東	沈集成	117	1061	3	6-1/2	6 5 9	1.10.76	24	-	-	+ 1	B/TT	沙田	2.71							
2018/9/22	2	第五班	1200米	(40-0)	好地	全天候跑道	10	9	勝在煌(S425)	李寶利	葉楚航	124	1149	1	6-3/4	7 6 10	1.10.80	22	-	-	* 1	B2/TT	沙田	2.71							
2018/9/22	2	第五班	1200米	(40-0)	好地	全天候跑道	11	2	常山耆寶(A275)	韋達	文家良	131	1054	11	11-1/4	2 2 11	1.11.53	27	-	-	+ 1	B/XB	沙田	2.71							
2018/9/22	2	第五班	1200米	(40-0)	好地	全天候跑道	12	3	永常喜(V107)	何澤堯	方嘉柏	128	1123	8	12-1/4	12 12 12	1.11.69	7.2	2nd Hot	-	1	B/H/TT	沙田	2.71							
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	1	11	帝豪寶貝(T138)	蔡明紹	文家良	122	1257	1	-	5 3 1	1.09.50	8.6	-	-	1	 	沙田	2.71	25.5			933.0	249.0	78.5	
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	2	14	無價寶(B254)	利敬國	何良	117	1116	14	1	14 8 2	1.09.64	12	-	-	* 1	H/TT	沙田	2.71		44.5		933.0	249.0		204.0
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	3	1	福穎(A001)	韋達	霍利時	133	1080	7	2-1/4	1 1 3	1.09.81	7	-	-	+ 1	 	沙田	2.71			22.5			78.5	204.0
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	4	6	龍騰摘星(A294)	史卓豐	苗禮德	126	1175	10	2-3/4	11 10 4	1.09.95	19	-	-	* 1	 	沙田	2.71							
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	5	5	南京之友(V140)	黃俊	葉楚航	119	1188	2	3	9 7 5	1.09.99	11	-	-	1	 	沙田	2.71							
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	6	7	請跟我來(B440)	潘頓	蔡約翰	125	1088	5	3-3/4	6 9 6	1.10.09	7.4	-	-	+ 1	 	沙田	2.71							
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	7	13	好友營(A369)	蘇狄雄	容天鵬	116	1131	4	5	7 6 7	1.10.28	76	-	-	1	H-/CP1/TT1	沙田	2.71							
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	8	4	雪戰神駒(B371)	郭能	高伯新	131	1103	13	7	13 12 8	1.10.61	25	-	-	1	B/H	沙田	2.71							
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	9	10	綠尚飛馳(B258)	梁家俊	姚本輝	122	1185	12	7-3/4	12 13 9	1.10.74	3.6	1st Hot	-	1	 	沙田	2.71							
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	10	9	搶攻威威(B346)	田泰安	麥菲文	123	1066	3	8	4 2 10	1.10.79	58	-	-	* 1	CP	沙田	2.71							
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	11	12	精算齊同(B102)	何澤堯	呂健威	118	1181	9	9-1/4	8 14 11	1.10.98	99	-	-	+ 1	CP	沙田	2.71							
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	12	3	路路通(B256)	沈拿	羅富全	131	1174	8	9-1/2	2 4 12	1.11.03	6.7	2nd Hot	-	* 1	CP	沙田	2.71							
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	13	2	友盈有款(B182)	吳嘉晉	蘇偉賢	129	1051	6	10	10 11 13	1.11.08	72	-	-	1	 	沙田	2.71							
2018/9/22	3	第四班	1200米	(60-40)	好地	草地 - "A" 賽道	14	8	怡昌飛駒(B064)	祈普敦	賀賢	125	1076	11	11-3/4	3 5 14	1.11.37	12	-	-	+ 1	CP	沙田	2.71							
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	1	4	烽煙四喜(A036)	史卓豐	苗禮德	131	1103	12	-	6 6 5 1	1.33.98	18	-	-	* 1	PC-/TT	沙田	2.71	50.0			446.5	169.0	138.0	
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	2	1	美麗日子(B076)	潘頓	告東尼	133	1106	14	1/2	1 2 1 2	1.34.05	4.7	2nd Hot	-	+ 1	B/H	沙田	2.71		20.0		446.5	169.0		49.0
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	3	11	乘勝追擊(V369)	田泰安	容天鵬	116	1093	6	1/2	9 9 7 3	1.34.06	3.7	1st Hot	-	* 1	B	沙田	2.71			15.0			138.0	49.0
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	4	6	放馬過來(V407)	何澤堯	葉楚航	126	1140	11	2-1/4	11 10 10 4	1.34.34	14	-	-	1	TT	沙田	2.71							
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	5	5	共創更好(V381)	潘明輝	何良	124	1130	2	3-3/4	12 12 12 5	1.34.56	11	-	-	* 1	V-/PC1	沙田	2.71							
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	6	12	神乎其技(A174)	黃皓楠	麥菲文	113	1036	4	4-1/4	7 7 8 6	1.34.66	74	-	-	1	B	沙田	2.71							
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	7	13	新界之星(A081)	梁家俊	姚本輝	115	1043	3	4-1/2	8 8 9 7	1.34.70	7.2	-	-	1	SR-/XB/H2	沙田	2.71							
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	8	3	及時行樂(A125)	沈拿	徐雨石	132	1110	10	4-1/2	10 11 11 8	1.34.70	16	-	-	1	 	沙田	2.71							
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	9	9	如沐春風(B150)	李寶利	鄭俊偉	122	1050	1	6-3/4	13 13 13 9	1.35.07	10	-	-	+ 1	CP-/H/B1	沙田	2.71							
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	10	8	開懷大少(A278)	利敬國	文家良	124	1148	13	7	14 14 14 10	1.35.08	48	-	-	1	B/TT	沙田	2.71							
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	11	7	萬馬歡騰(A229)	郭能	方嘉柏	127	1127	9	10-3/4	2 3 2 11	1.35.71	10	-	-	1	 	沙田	2.71							
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	12	14	上旺財上(A285)	巫顯東	沈集成	109	992	8	11-1/2	3 1 3 12	1.35.83	87	-	-	* 1	H-/P-/B1/TT	沙田	2.71							
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	13	2	上浦福滿(A193)	韋達	霍利時	133	1044	7	12-3/4	5 4 4 13	1.36.00	17	-	-	+ 1	B	沙田	2.71							
2018/9/22	4	第四班	1600米	(60-40)	好地至快地	草地 - "A" 賽道	14	10	投資旺(A424)	蔡明紹	姚本輝	121	1177	5	13	4 5 6 14	1.36.07	63	-	-	2	B	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	1	8	喜得福(T421)	梁家俊	蘇偉賢	123	1074	2	-	1 1 1 1	1.21.38	12	-	-	1	B/TT	沙田	2.71	31.0			178.0	64.5	164.5	
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	2	5	同歡樂(B084)	潘頓	羅富全	130	1087	1	頸位	2 2 2 2	1.21.42	2.7	1st Hot	-	+ 1	B/TT1	沙田	2.71		14.0		178.0	64.5		51.5
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	3	7	舉世無雙(A310)	史卓豐	高伯新	126	1142	3	2-1/2	4 5 4 3	1.21.80	11	-	-	* 1	B	沙田	2.71			26.5			164.5	51.5
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	4	10	繽紛駿驥(A292)	何澤堯	呂健威	119	1183	10	3-1/4	3 3 3 4	1.21.91	13	-	-	+ 1	CP/TT	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	5	3	巴基之友(B370)	田泰安	告東尼	131	1073	4	3-1/4	7 7 6 5	1.21.92	3.3	2nd Hot	-	1	TT	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	6	9	機智神駒(B289)	韋達	麥菲文	123	1176	6	4	9 9 9 6	1.22.02	15	-	-	+ 1	CP	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	7	6	帶榮來(B197)	郭能	姚本輝	127	1130	13	6	8 8 8 7	1.22.34	17	-	-	1	B-	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	8	13	金碧光芒(T431)	潘明輝	蘇保羅	109	1188	8	6-1/2	6 6 7 8	1.22.43	99	-	-	+ 1	B/TT	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	9	12	型酒杯(A160)	賴維銘	方嘉柏	116	1266	5	8-3/4	11 11 11 9	1.22.78	93	-	-	1	V	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	10	14	滿載而來(V182)	巫顯東	沈集成	109	1032	9	9-1/4	10 10 10 10	1.22.87	99	-	-	1	CP/TT	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	11	1	深愛(A088)	黃皓楠	葉楚航	130	1060	12	9-1/4	13 14 14 11	1.22.88	12	-	-	+ 1	TT	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	12	2	常拼常勝(V037)	利敬國	苗禮德	131	1073	11	9-3/4	12 12 13 12	1.22.95	22	-	-	1	V/TT	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	13	4	大掌櫃(B158)	祈普敦	蔡約翰	130	1093	14	10-3/4	5 4 5 13	1.23.08	77	-	-	* 1	V1	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道	14	11	總統至上(S420)	蔡明紹	鄭俊偉	120	1165	7	12-1/2	14 13 12 14	1.23.38	32	-	-	+ 1	 	沙田	2.71							
2018/9/22	5	第四班	1400米	(60-40)	好地至快地	草地 - "A" 賽道			大眾勁駒(B074)	蘇狄雄	文家良	117	1104	---	---		---	---	-	-	-	-	沙田	2.71							
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	1	7	香江穩勝(T254)	黃俊	苗禮德	112	1293	6	-	1 1 1	1.08.66	9.7	-	-	+ 1	 	沙田	2.71	26.5			127.0	49.5	84.5	
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	2	2	鞍歌(A177)	巫顯東	姚本輝	126	1145	7	頸位	2 2 2	1.08.73	2.4	1st Hot	-	+ 1	 	沙田	2.71		13.5		127.0	49.5		36.0
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	3	5	真好漢(T213)	郭能	羅富全	124	1186	4	3/4	4 3 3	1.08.78	5.3	2nd Hot	-	+ 1	B/TT	沙田	2.71			20.0			84.5	36.0
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	4	1	勁精神(V181)	吳嘉晉	告東尼	130	1271	12	3/4	5 6 4	1.08.81	39	-	-	+ 1	TT	沙田	2.71							
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	5	11	幻影飛鷹(A128)	潘明輝	何良	112	993	5	1-1/4	3 4 5	1.08.85	7.5	-	-	+ 1	H/V	沙田	2.71							
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	6	12	美麗動力(B149)	利敬國	約翰摩亞	115	1048	2	2-1/2	12 10 6	1.09.06	25	-	-	+ 1	H-/CP1/TT	沙田	2.71							
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	7	4	六十六十(B144)	史卓豐	高伯新	125	1121	11	3-1/2	11 11 7	1.09.23	22	-	-	+ 1	H	沙田	2.71							
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	8	8	仁愛之星(T389)	潘頓	容天鵬	122	1251	1	4-1/4	8 5 8	1.09.33	6.8	-	-	+ 1	B	沙田	2.71							
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	9	9	心慷慨(V394)	賴維銘	葉楚航	121	1125	3	7	10 8 9	1.09.79	29	-	-	* 1	H/XB	沙田	2.71							
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	10	10	愛樂寶(A150)	田泰安	方嘉柏	119	1120	8	8-1/2	7 7 10	1.10.01	99	-	-	1	TT	沙田	2.71							
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	11	3	醒蹄飛(T396)	韋達	蘇偉賢	129	1127	9	8-3/4	6 9 11	1.10.07	18	-	-	1	CP-/TT	沙田	2.71							
2018/9/22	6	第三班	1200米	(80-60)	好地	全天候跑道	12	6	活力名駒(B260)	何澤堯	呂健威	122	1041	10	11-1/2	9 12 12	1.10.51	39	-	-	1	H/TT	沙田	2.71							
2018/9/22	7	第三班	1800米	(85-60)	好地至快地	草地 - "A" 賽道	1	3	豐彩皇(V118)	利敬國	苗禮德	132	1170	3	-	5 5 4 6 1	1.47.26	12	-	-	2	B/TT	沙田	2.71	30.0			388.0	129.0	186.0	
2018/9/22	7	第三班	1800米	(85-60)	好地至快地	草地 - "A" 賽道	2	9	快樂神駒(T416)	田泰安	苗禮德	113	1112	10	1-1/2	7 6 8 1 2	1.47.48	6.9	-	-	1	V/XB	沙田	2.71		17.0		388.0	129.0		77.0
2018/9/22	7	第三班	1800米	(85-60)	好地至快地	草地 - "A" 賽道	3	8	力王(A065)	蔡明紹	霍利時	115	1043	5	2-1/4	8 9 9 4 3	1.47.62	10	-	-	1	 	沙田	2.71			30.5			186.0	77.0
2018/9/22	7	第三班	1800米	(85-60)	好地至快地	草地 - "A" 賽道	4	1	火箭駒(A214)	潘頓	羅富全	133	1190	4	4-1/4	6 7 6 2 4	1.47.94	3.2	1st Hot	-	1	B/TT1	沙田	2.71							
2018/9/22	7	第三班	1800米	(85-60)	好地至快地	草地 - "A" 賽道	5	4	喜蓮彩星(A129)	沈拿	約翰摩亞	132	1080	7	4-1/4	9 8 7 10 5	1.47.95	8.1	-	-	1	B/TT	沙田	2.71							
2018/9/22	7	第三班	1800米	(85-60)	好地至快地	草地 - "A" 賽道	6	5	將才(V125)	何澤堯	告東尼	128	1097	8	4-1/2	10 10 10 8 6	1.47.97	4.9	2nd Hot	-	1	TT	沙田	2.71							
2018/9/22	7	第三班	1800米	(85-60)	好地至快地	草地 - "A" 賽道	7	6	嘉應之友(T370)	黃俊	方嘉柏	119	1092	2	7-1/4	3 2 1 3 7	1.48.42	6.6	-	-	1	B	沙田	2.71							
2018/9/22	7	第三班	1800米	(85-60)	好地至快地	草地 - "A" 賽道	8	7	金龍神駒(A396)	黃皓楠	高伯新	113	1038	1	14-1/4	4 4 5 7 8	1.49.52	15	-	-	1	B/H/TT	沙田	2.71							
2018/9/22	7	第三班	1800米	(85-60)	好地至快地	草地 - "A" 賽道	9	2	美麗精神(B409)	梁家俊	告東尼	132	1286	6	20	1 1 2 5 9	1.50.47	28	-	-	2	CP1/TT	沙田	2.71							
2018/9/22	7	第三班	1800米	(85-60)	好地至快地	草地 - "A" 賽道	10	10	大步走(V336)	蘇狄雄	何良	111	1151	9	23	2 3 3 9 10	1.50.93	82	-	-	1	B/H	沙田	2.71							
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	1	12	勝利寶石(P310)	利敬國	丁冠豪	115	1110	7	-	9 6 1	0.56.25	9	-	-	1	B/TT	沙田	2.71	26.0			147.0	56.5	152.0	
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	2	2	京京千里(V328)	潘頓	賀賢	130	1110	10	頸位	5 3 2	0.56.30	3.3	1st Hot	-	1	CP1	沙田	2.71		16.0		147.0	56.5		74.5
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	3	1	同樂日(B087)	梁家俊	沈集成	133	1060	1	2	11 10 3	0.56.57	10	-	-	+ 1	CP-/B1/TT	沙田	2.71			32.5			152.0	74.5
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	4	8	鑽飾飛龍(V002)	何澤堯	呂健威	115	1114	9	2-1/2	10 8 4	0.56.64	12	-	-	1	B-/H-/XB-	沙田	2.71							
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	5	3	皇仁先鋒(A381)	黃皓楠	徐雨石	124	1167	5	4	3 5 5	0.56.90	13	-	-	1	H	沙田	2.71							
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	6	11	自由旺(A209)	潘明輝	方嘉柏	110	1073	8	4-3/4	1 1 6	0.57.00	13	-	-	1	H/B2/TT	沙田	2.71							
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	7	7	彩福(T371)	韋達	約翰摩亞	120	1178	2	5	7 7 7	0.57.07	20	-	-	* 1	B	沙田	2.71							
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	8	4	心中有您(B283)	蘇狄雄	何良	125	1037	4	5-1/4	12 12 8	0.57.10	43	-	-	* 1	B-/H1	沙田	2.71							
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	9	5	霸勝(A270)	賴維銘	葉楚航	122	1333	12	6-3/4	4 4 9	0.57.34	7.7	-	-	1	B/TT	沙田	2.71							
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	10	6	電玩皇者(B207)	李寶利	羅富全	120	1026	3	8-1/4	8 11 10	0.57.55	20	-	-	1	CP-/B1	沙田	2.71							
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	11	10	小鳥敖翔(B069)	沈拿	姚本輝	116	1224	6	8-1/2	2 2 11	0.57.62	4.8	2nd Hot	-	1	B	沙田	2.71							
2018/9/22	8	第三班	1000米	(80-60)	好地至快地	草地 - "A" 賽道	12	9	成才(B085)	田泰安	方嘉柏	116	1155	11	10-1/2	6 9 12	0.57.93	66	-	-	2	 	沙田	2.71							
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	1	10	最新鮮(T190)	田泰安	姚本輝	119	1052	2	-	8 7 8 1	1.22.13	7.2	-	-	* 1	CP/E/XB	沙田	2.71	26.5			265.5	93.5	92.5	
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	2	13	承你所願(A178)	史卓豐	蘇偉賢	116	1172	4	頸位	4 5 5 2	1.22.18	7.1	-	-	+ 1	 	沙田	2.71		24.5		265.5	93.5		102.5
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	3	6	按得澄(V266)	巫顯東	沈集成	123	1246	7	1/2	1 1 1 3	1.22.24	7.6	-	-	* 1	B/H/TT	沙田	2.71			22.0			92.5	102.5
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	4	12	佳運來(T380)	沈拿	徐雨石	117	1016	5	1	14 11 10 4	1.22.30	20	-	-	1	B/H	沙田	2.71							
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	5	2	醒目勇駒(B456)	蔡明紹	告東尼	133	1149	10	1-1/4	2 3 4 5	1.22.33	32	-	-	* 1	TT	沙田	2.71							
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	6	4	自在人生(B169)	郭能	羅富全	129	1135	11	1-3/4	3 2 2 6	1.22.41	5.6	1st Hot	-	* 1	XB/TT	沙田	2.71							
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	7	5	飛星凱旋(T352)	梁家俊	苗禮德	128	1126	6	2-1/4	12 8 6 7	1.22.51	23	-	-	* 1	SR	沙田	2.71							
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	8	14	愛馬劍(B013)	利敬國	麥菲文	115	1038	9	2-1/2	10 14 14 8	1.22.54	18	-	-	* 1	 	沙田	2.71							
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	9	11	綠勇士(V126)	韋達	約翰摩亞	118	1179	1	2-3/4	5 4 3 9	1.22.57	7	-	-	* 1	B/TT	沙田	2.71							
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	10	8	財寶家駒(V101)	黃皓楠	丁冠豪	118	1160	3	3-1/4	9 12 12 10	1.22.63	9.1	-	-	+ 1	 	沙田	2.71							
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	11	7	福愛寶(T062)	潘明輝	賀賢	121	1231	14	4	13 13 13 11	1.22.75	74	-	-	* 1	B	沙田	2.71							
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	12	1	喜勇駒(B304)	潘頓	方嘉柏	133	1016	13	4-1/2	11 10 9 12	1.22.87	6.4	2nd Hot	-	+ 1	B1/XB1	沙田	2.71							
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	13	3	福嘉旺旺(B302)	黃俊	葉楚航	122	1056	8	6	6 6 7 13	1.23.10	42	-	-	+ 1	 	沙田	2.71							
2018/9/22	9	第三班	1400米	(80-60)	好地至快地	草地 - "A" 賽道	14	9	黑馬王子(B209)	蘇狄雄	何良	117	1124	12	14	7 9 11 14	1.24.37	99	-	-	1	B	沙田	2.71							
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	1	10	帝豪寶寶(A050)	巫顯東	沈集成	114	1127	1	-	4 1 1 1	1.21.19	11	-	-	1	B/TT1	沙田	2.71	37.0			230.0	90.5	163.5	
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	2	4	紅衣優駿(A039)	田泰安	羅富全	125	1183	6	1/2	9 5 4 2	1.21.30	3.7	1st Hot	-	1	B	沙田	2.71		17.0		230.0	90.5		71.0
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	3	5	百步穿雲(A165)	潘明輝	賀賢	117	1127	5	1-1/4	2 7 6 3	1.21.41	8.1	-	Big(PQ)	1	 	沙田	2.71			24.0			163.5	71.0
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	4	1	壯思飛(V110)	潘頓	方嘉柏	133	1141	14	2-1/2	14 14 9 4	1.21.58	7.3	-	W P Big(PQ)	+ 1	V-/XB1	沙田	2.71							
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	5	14	邊個邊個(B412)	利敬國	蔡約翰	115	1027	10	3-1/2	12 9 10 5	1.21.75	11	-	-	+ 1	 	沙田	2.71							
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	6	12	和平路(B161)	蔡明紹	容天鵬	118	1092	4	3-1/2	11 8 7 6	1.21.76	89	-	-	1	H1/XB1/TT1	沙田	2.71							
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	7 平頭馬	2	龍船鼓響(T286)	黃俊	姚本輝	120	1040	8	4	10 13 14 7	1.21.82	4.8	2nd Hot	-	1	H/XB	沙田	2.71							
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	7 平頭馬	7	比卡超(S298)	沈拿	霍利時	122	1121	11	4	13 12 11 7	1.21.82	76	-	-	1	 	沙田	2.71							
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	9	3	順勢寶(V310)	何澤堯	賀賢	128	1055	2	4	7 6 8 9	1.21.85	31	-	-	2	CP	沙田	2.71							
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	10	9	亞馬寶寶(V057)	黃皓楠	徐雨石	116	1143	12	4-1/4	3 4 5 10	1.21.88	99	-	-	1	TT	沙田	2.71							
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	11	13	綫路勇駒(A041)	梁家俊	告東尼	116	1185	13	4-1/2	5 2 2 11	1.21.92	10	-	-	2	B/H/TT	沙田	2.71							
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	12	6	人民武士(T305)	李寶利	約翰摩亞	122	1158	7	10-3/4	6 10 12 12	1.22.91	20	-	-	1	B/TT	沙田	2.71							
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	13	11	加州再豫(T406)	吳嘉晉	告東尼	115	1196	9	11-1/2	8 11 13 13	1.23.05	19	-	-	1	B/TT	沙田	2.71							
2018/9/22	10	第二班	1400米	(100-80)	好地至快地	草地 - "A" 賽道	14	8	駿皇綵(A170)	祈普敦	約翰摩亞	120	1011	3	13-3/4	1 3 3 14	1.23.40	25	-	-	2	 	沙田	2.71							
2018/9/26	1	第五班	1000米	(40-0)	好地	草地 - "C+3" 賽道	1	6	萬事欣(T129)	田泰安	告東尼	127	1154	3	-	2 2 1	0.57.24	8.7	-	W P	+ 1	CP-/B1/TT	跑馬地	2.69	24.0			669.0	172.0	33.5	
2018/9/26	1	第五班	1000米	(40-0)	好地	草地 - "C+3" 賽道	2	3	金剛秀(T436)	郭能	鄭俊偉	129	1079	7	2	11 6 2	0.57.57	17	-	-	+ 1	B/TT	跑馬地	2.69		40.5		669.0	172.0		71.5
2018/9/26	1	第五班	1000米	(40-0)	好地	草地 - "C+3" 賽道	3	10	創意寶(S185)	梁家俊	丁冠豪	116	1128	2	2-1/2	1 1 3	0.57.63	1.9	1st Hot	-	+ 1	B/TT	跑馬地	2.69			12.0			33.5	71.5
